code,province,date,avg_temp,avg_relative_humidity
60000,Gyeongsangbuk-do,2017-03-28,8.8,52
61000,Gyeongsangnam-do,2017-03-28,8.9,50
70000,Jeju-do,2017-03-28,11.7,55.4
10000,Seoul,2017-03-29,8.8,54.9
11000,Busan,2017-03-29,9,81.8
12000,Daegu,2017-03-29,9.8,70.8
13000,Gwangju,2017-03-29,8,93.5
14000,Incheon,2017-03-29,7.5,69.8
15000,Daejeon,2017-03-29,9.7,60.9
16000,Ulsan,2017-03-29,9.2,84.4
20000,Gyeonggi-do,2017-03-29,7.8,62.5
30000,Gangwon-do,2017-03-29,11.6,32.1
40000,Chungcheongbuk-do,2017-03-29,8.6,47
41000,Chungcheongnam-do,2017-03-29,7,73.1
50000,Jeollabuk-do,2017-03-29,9.3,73.6
51000,Jeollanam-do,2017-03-29,8.2,77.9
60000,Gyeongsangbuk-do,2017-03-29,10.7,57.3
61000,Gyeongsangnam-do,2017-03-29,7.6,89.8
70000,Jeju-do,2017-03-29,14.4,77.9
10000,Seoul,2017-03-30,10.6,50
11000,Busan,2017-03-30,12.5,60
12000,Daegu,2017-03-30,11.9,58
13000,Gwangju,2017-03-30,11.8,64.4
14000,Incheon,2017-03-30,9.2,65.5
15000,Daejeon,2017-03-30,11.2,45
16000,Ulsan,2017-03-30,12,61.3
20000,Gyeonggi-do,2017-03-30,8.7,66.3
30000,Gangwon-do,2017-03-30,12.2,42.1
40000,Chungcheongbuk-do,2017-03-30,9.5,49.9
41000,Chungcheongnam-do,2017-03-30,7.8,73
50000,Jeollabuk-do,2017-03-30,10.6,64.5
51000,Jeollanam-do,2017-03-30,12,55.6
60000,Gyeongsangbuk-do,2017-03-30,11.6,49
61000,Gyeongsangnam-do,2017-03-30,11.8,61
70000,Jeju-do,2017-03-30,12.8,69
10000,Seoul,2017-03-31,8.6,70.6
11000,Busan,2017-03-31,9.9,68.9
12000,Daegu,2017-03-31,9.3,71
13000,Gwangju,2017-03-31,10.9,68.6
14000,Incheon,2017-03-31,9.2,75.5
15000,Daejeon,2017-03-31,10,76.5
16000,Ulsan,2017-03-31,9.5,73.9
20000,Gyeonggi-do,2017-03-31,8.7,78.6
30000,Gangwon-do,2017-03-31,7.2,77.9
40000,Chungcheongbuk-do,2017-03-31,8.9,67.3
41000,Chungcheongnam-do,2017-03-31,8.9,82.3
50000,Jeollabuk-do,2017-03-31,9.8,75.9
51000,Jeollanam-do,2017-03-31,10.6,65.5
60000,Gyeongsangbuk-do,2017-03-31,8.1,79.9
61000,Gyeongsangnam-do,2017-03-31,10.4,63.6
70000,Jeju-do,2017-03-31,10.7,78.3
10000,Seoul,2017-04-01,9,60.5
11000,Busan,2017-04-01,8.8,75.8
12000,Daegu,2017-04-01,7.6,81.6
13000,Gwangju,2017-04-01,9.3,69.9
14000,Incheon,2017-04-01,7.9,69.3
15000,Daejeon,2017-04-01,9.1,68.6
16000,Ulsan,2017-04-01,7.5,92.1
20000,Gyeonggi-do,2017-04-01,9,67
30000,Gangwon-do,2017-04-01,5.8,81.8
40000,Chungcheongbuk-do,2017-04-01,6.9,74.6
41000,Chungcheongnam-do,2017-04-01,6.8,79.5
50000,Jeollabuk-do,2017-04-01,8.2,76.6
51000,Jeollanam-do,2017-04-01,9.5,67.6
60000,Gyeongsangbuk-do,2017-04-01,6.6,91.4
61000,Gyeongsangnam-do,2017-04-01,8.4,79.5
70000,Jeju-do,2017-04-01,10.6,70.1
10000,Seoul,2017-04-02,9,53.1
11000,Busan,2017-04-02,9.3,65.5
12000,Daegu,2017-04-02,9.2,55.6
13000,Gwangju,2017-04-02,9.4,58.6
14000,Incheon,2017-04-02,8.6,61.1
15000,Daejeon,2017-04-02,9.3,53.4
16000,Ulsan,2017-04-02,8,77.1
20000,Gyeonggi-do,2017-04-02,8.3,64.8
30000,Gangwon-do,2017-04-02,9.7,51.5
40000,Chungcheongbuk-do,2017-04-02,7.5,60.8
41000,Chungcheongnam-do,2017-04-02,6.9,72.5
50000,Jeollabuk-do,2017-04-02,8,65.4
51000,Jeollanam-do,2017-04-02,10.8,31.3
60000,Gyeongsangbuk-do,2017-04-02,7.4,69.3
61000,Gyeongsangnam-do,2017-04-02,9.3,61.3
70000,Jeju-do,2017-04-02,12,47.8
10000,Seoul,2017-04-03,11.4,45.6
11000,Busan,2017-04-03,14.9,34.3
12000,Daegu,2017-04-03,13.9,31.4
13000,Gwangju,2017-04-03,11.8,46.6
14000,Incheon,2017-04-03,9.6,67.6
15000,Daejeon,2017-04-03,12,47.5
16000,Ulsan,2017-04-03,14.5,32.4
20000,Gyeonggi-do,2017-04-03,10,59
30000,Gangwon-do,2017-04-03,16.5,24.1
40000,Chungcheongbuk-do,2017-04-03,10.1,45.1
41000,Chungcheongnam-do,2017-04-03,8.6,78.5
50000,Jeollabuk-do,2017-04-03,10.7,47.1
51000,Jeollanam-do,2017-04-03,14.7,22.5
60000,Gyeongsangbuk-do,2017-04-03,14.5,25
61000,Gyeongsangnam-do,2017-04-03,13,40.8
70000,Jeju-do,2017-04-03,13.6,40.5
10000,Seoul,2017-04-04,14.1,35.3
11000,Busan,2017-04-04,16.1,37.4
12000,Daegu,2017-04-04,15.4,40.4
13000,Gwangju,2017-04-04,14.8,40.6
14000,Incheon,2017-04-04,12.4,51.9
15000,Daejeon,2017-04-04,14.2,36.8
16000,Ulsan,2017-04-04,16,34.3
20000,Gyeonggi-do,2017-04-04,12.9,45
30000,Gangwon-do,2017-04-04,17.3,28.4
40000,Chungcheongbuk-do,2017-04-04,12.6,41.5
41000,Chungcheongnam-do,2017-04-04,11.5,61.4
50000,Jeollabuk-do,2017-04-04,14,37.5
51000,Jeollanam-do,2017-04-04,14.4,40.6
60000,Gyeongsangbuk-do,2017-04-04,16.4,28.8
61000,Gyeongsangnam-do,2017-04-04,14.7,40.4
70000,Jeju-do,2017-04-04,14.5,57.6
10000,Seoul,2017-04-05,12,66
11000,Busan,2017-04-05,14.5,80.3
12000,Daegu,2017-04-05,14.6,69
13000,Gwangju,2017-04-05,15,86.8
14000,Incheon,2017-04-05,11.7,69.1
15000,Daejeon,2017-04-05,12.8,74
16000,Ulsan,2017-04-05,14.2,77.1
20000,Gyeonggi-do,2017-04-05,12.3,69.9
30000,Gangwon-do,2017-04-05,15,45.1
40000,Chungcheongbuk-do,2017-04-05,13.2,60.8
41000,Chungcheongnam-do,2017-04-05,11.4,88.5
50000,Jeollabuk-do,2017-04-05,14.5,77.3
51000,Jeollanam-do,2017-04-05,14.7,74.6
60000,Gyeongsangbuk-do,2017-04-05,14.7,60.1
61000,Gyeongsangnam-do,2017-04-05,13.7,85.1
70000,Jeju-do,2017-04-05,18.6,60.9
10000,Seoul,2017-04-06,10.4,90
11000,Busan,2017-04-06,14.7,96.3
12000,Daegu,2017-04-06,16.9,82
13000,Gwangju,2017-04-06,14.3,98.4
14000,Incheon,2017-04-06,8.6,97.1
15000,Daejeon,2017-04-06,13.8,89.5
16000,Ulsan,2017-04-06,16.1,97.5
20000,Gyeonggi-do,2017-04-06,10.6,93.6
30000,Gangwon-do,2017-04-06,15.1,62.1
40000,Chungcheongbuk-do,2017-04-06,13.8,78.8
41000,Chungcheongnam-do,2017-04-06,9.9,96
50000,Jeollabuk-do,2017-04-06,12.3,96.6
51000,Jeollanam-do,2017-04-06,14.2,99.8
60000,Gyeongsangbuk-do,2017-04-06,16.2,80.6
61000,Gyeongsangnam-do,2017-04-06,15.5,95.4
70000,Jeju-do,2017-04-06,16.6,90.3
10000,Seoul,2017-04-07,14.5,68.1
11000,Busan,2017-04-07,16,69.1
12000,Daegu,2017-04-07,15.8,66.6
13000,Gwangju,2017-04-07,15.3,76.1
14000,Incheon,2017-04-07,11.6,80.9
15000,Daejeon,2017-04-07,16.2,65.4
16000,Ulsan,2017-04-07,15.2,71.3
20000,Gyeonggi-do,2017-04-07,13.3,76.8
30000,Gangwon-do,2017-04-07,14.9,59.5
40000,Chungcheongbuk-do,2017-04-07,15.6,59.5
41000,Chungcheongnam-do,2017-04-07,11.4,89.3
50000,Jeollabuk-do,2017-04-07,13.6,79.6
51000,Jeollanam-do,2017-04-07,14.4,84.4
60000,Gyeongsangbuk-do,2017-04-07,14,66
61000,Gyeongsangnam-do,2017-04-07,15.2,77
70000,Jeju-do,2017-04-07,14.8,88.4
10000,Seoul,2017-04-08,13,74.5
11000,Busan,2017-04-08,16.1,69.4
12000,Daegu,2017-04-08,18.7,53
13000,Gwangju,2017-04-08,16.8,69.1
14000,Incheon,2017-04-08,9.5,91.3
15000,Daejeon,2017-04-08,16.7,63.8
16000,Ulsan,2017-04-08,16.4,73.9
20000,Gyeonggi-do,2017-04-08,10.9,85.4
30000,Gangwon-do,2017-04-08,16.1,60.5
40000,Chungcheongbuk-do,2017-04-08,16.2,56.4
41000,Chungcheongnam-do,2017-04-08,10.1,89.5
50000,Jeollabuk-do,2017-04-08,12.5,83.4
51000,Jeollanam-do,2017-04-08,16.2,70.9
60000,Gyeongsangbuk-do,2017-04-08,16.4,60.9
61000,Gyeongsangnam-do,2017-04-08,17.2,68.9
70000,Jeju-do,2017-04-08,14.4,86.3
10000,Seoul,2017-04-09,14.8,59.6
11000,Busan,2017-04-09,14.3,62.6
12000,Daegu,2017-04-09,13.3,59.9
13000,Gwangju,2017-04-09,15.9,68
14000,Incheon,2017-04-09,14.1,62.8
15000,Daejeon,2017-04-09,14.4,61.5
16000,Ulsan,2017-04-09,12.7,71.6
20000,Gyeonggi-do,2017-04-09,13.4,67.9
30000,Gangwon-do,2017-04-09,10.6,63.9
40000,Chungcheongbuk-do,2017-04-09,12.4,57.4
41000,Chungcheongnam-do,2017-04-09,14,72
50000,Jeollabuk-do,2017-04-09,14.3,72.4
51000,Jeollanam-do,2017-04-09,15,65.6
60000,Gyeongsangbuk-do,2017-04-09,11.7,62.8
61000,Gyeongsangnam-do,2017-04-09,14.7,63
70000,Jeju-do,2017-04-09,13.6,81.4
10000,Seoul,2017-04-10,16.5,25.8
11000,Busan,2017-04-10,12.4,65.1
12000,Daegu,2017-04-10,12,59.8
13000,Gwangju,2017-04-10,16.6,44.5
14000,Incheon,2017-04-10,15.1,29.9
15000,Daejeon,2017-04-10,15.1,35.8
16000,Ulsan,2017-04-10,11.6,74.3
20000,Gyeonggi-do,2017-04-10,15.6,26.4
30000,Gangwon-do,2017-04-10,10.1,53.5
40000,Chungcheongbuk-do,2017-04-10,14.8,22.5
41000,Chungcheongnam-do,2017-04-10,15,42.5
50000,Jeollabuk-do,2017-04-10,16.4,39.4
51000,Jeollanam-do,2017-04-10,13.4,56.1
60000,Gyeongsangbuk-do,2017-04-10,11.3,57.9
61000,Gyeongsangnam-do,2017-04-10,13.5,52.4
70000,Jeju-do,2017-04-10,13.4,82.9
10000,Seoul,2017-04-11,15.3,36.8
11000,Busan,2017-04-11,12.8,76.4
12000,Daegu,2017-04-11,13,69.9
13000,Gwangju,2017-04-11,12.5,69.5
14000,Incheon,2017-04-11,13.2,51.4
15000,Daejeon,2017-04-11,12.5,68.6
16000,Ulsan,2017-04-11,11.9,85.3
20000,Gyeonggi-do,2017-04-11,13.7,45.5
30000,Gangwon-do,2017-04-11,11,69
40000,Chungcheongbuk-do,2017-04-11,11.9,59.5
41000,Chungcheongnam-do,2017-04-11,12.5,61.5
50000,Jeollabuk-do,2017-04-11,11.2,76
51000,Jeollanam-do,2017-04-11,13.6,66.8
60000,Gyeongsangbuk-do,2017-04-11,10.7,86.3
61000,Gyeongsangnam-do,2017-04-11,12.5,72
70000,Jeju-do,2017-04-11,12.3,79.9
10000,Seoul,2017-04-12,11.5,21.8
11000,Busan,2017-04-12,13.7,48.1
12000,Daegu,2017-04-12,14.6,23.8
13000,Gwangju,2017-04-12,13.2,23.9
14000,Incheon,2017-04-12,10.7,32.6
15000,Daejeon,2017-04-12,12.1,27.5
16000,Ulsan,2017-04-12,13.2,46.8
20000,Gyeonggi-do,2017-04-12,12,22.9
30000,Gangwon-do,2017-04-12,12.6,39.5
40000,Chungcheongbuk-do,2017-04-12,10.5,31.4
41000,Chungcheongnam-do,2017-04-12,11.8,32.9
50000,Jeollabuk-do,2017-04-12,11.3,40.9
51000,Jeollanam-do,2017-04-12,14.7,24.9
60000,Gyeongsangbuk-do,2017-04-12,13.2,43.3
61000,Gyeongsangnam-do,2017-04-12,14,36.1
70000,Jeju-do,2017-04-12,13.5,43.3
10000,Seoul,2017-04-13,12.7,54
11000,Busan,2017-04-13,15,42.5
12000,Daegu,2017-04-13,15.6,31.9
13000,Gwangju,2017-04-13,13.7,45.8
14000,Incheon,2017-04-13,11.4,67.8
15000,Daejeon,2017-04-13,13.2,51.5
16000,Ulsan,2017-04-13,15.1,40.8
20000,Gyeonggi-do,2017-04-13,12.3,58.8
30000,Gangwon-do,2017-04-13,14.8,26.5
40000,Chungcheongbuk-do,2017-04-13,12.1,47.4
41000,Chungcheongnam-do,2017-04-13,10.7,78.3
50000,Jeollabuk-do,2017-04-13,13.2,50
51000,Jeollanam-do,2017-04-13,14,48.1
60000,Gyeongsangbuk-do,2017-04-13,14.7,30.5
61000,Gyeongsangnam-do,2017-04-13,15.1,39.6
70000,Jeju-do,2017-04-13,16,34.6
10000,Seoul,2017-04-14,13,57.9
11000,Busan,2017-04-14,15.9,64.1
12000,Daegu,2017-04-14,16.2,49.4
13000,Gwangju,2017-04-14,15.6,57.4
14000,Incheon,2017-04-14,12,67.9
15000,Daejeon,2017-04-14,16,47.6
16000,Ulsan,2017-04-14,17.1,46
20000,Gyeonggi-do,2017-04-14,12.8,63
30000,Gangwon-do,2017-04-14,17.4,32.1
40000,Chungcheongbuk-do,2017-04-14,14.4,45.6
41000,Chungcheongnam-do,2017-04-14,12.4,77.4
50000,Jeollabuk-do,2017-04-14,16.2,47.1
51000,Jeollanam-do,2017-04-14,14.9,68.1
60000,Gyeongsangbuk-do,2017-04-14,18.2,29.4
61000,Gyeongsangnam-do,2017-04-14,15.8,61.6
70000,Jeju-do,2017-04-14,18.3,45.8
10000,Seoul,2017-04-15,16.8,59.4
11000,Busan,2017-04-15,17.8,69.8
12000,Daegu,2017-04-15,20.6,42.3
13000,Gwangju,2017-04-15,18.8,67.1
14000,Incheon,2017-04-15,14.3,75.1
15000,Daejeon,2017-04-15,18.7,55.9
16000,Ulsan,2017-04-15,19.9,56.6
20000,Gyeonggi-do,2017-04-15,15.7,68.8
30000,Gangwon-do,2017-04-15,20.7,35.9
40000,Chungcheongbuk-do,2017-04-15,16.4,55.1
41000,Chungcheongnam-do,2017-04-15,14.9,81.4
50000,Jeollabuk-do,2017-04-15,18.2,63.3
51000,Jeollanam-do,2017-04-15,16.7,80.5
60000,Gyeongsangbuk-do,2017-04-15,20.8,35
61000,Gyeongsangnam-do,2017-04-15,18.1,69.6
70000,Jeju-do,2017-04-15,18.9,79.4
10000,Seoul,2017-04-16,18.7,52.9
11000,Busan,2017-04-16,16.1,84
12000,Daegu,2017-04-16,20.6,38.3
13000,Gwangju,2017-04-16,20.3,56
14000,Incheon,2017-04-16,15,79.8
15000,Daejeon,2017-04-16,19.9,46.9
16000,Ulsan,2017-04-16,18.1,65.8
20000,Gyeonggi-do,2017-04-16,17.7,59.8
30000,Gangwon-do,2017-04-16,23,29.9
40000,Chungcheongbuk-do,2017-04-16,18.1,47.4
41000,Chungcheongnam-do,2017-04-16,16,79.8
50000,Jeollabuk-do,2017-04-16,17.6,67.4
51000,Jeollanam-do,2017-04-16,14.7,94.3
60000,Gyeongsangbuk-do,2017-04-16,21.5,26.4
61000,Gyeongsangnam-do,2017-04-16,17.8,73.1
70000,Jeju-do,2017-04-16,16.6,89.6
10000,Seoul,2017-04-17,14.7,66.5
11000,Busan,2017-04-17,15.7,95.5
12000,Daegu,2017-04-17,13.7,83.3
13000,Gwangju,2017-04-17,16,90.4
14000,Incheon,2017-04-17,14,76.3
15000,Daejeon,2017-04-17,13.7,84.4
16000,Ulsan,2017-04-17,14.8,98
20000,Gyeonggi-do,2017-04-17,13.8,82.3
30000,Gangwon-do,2017-04-17,13.8,69.1
40000,Chungcheongbuk-do,2017-04-17,12.7,73.6
41000,Chungcheongnam-do,2017-04-17,12.3,97.6
50000,Jeollabuk-do,2017-04-17,14.1,83.9
51000,Jeollanam-do,2017-04-17,15.6,92.8
60000,Gyeongsangbuk-do,2017-04-17,12.7,79.5
61000,Gyeongsangnam-do,2017-04-17,15.4,94
70000,Jeju-do,2017-04-17,16.7,88.6
10000,Seoul,2017-04-18,11.7,76.5
11000,Busan,2017-04-18,15.2,69.1
12000,Daegu,2017-04-18,15.6,66.4
13000,Gwangju,2017-04-18,14,78.3
14000,Incheon,2017-04-18,11.4,81.5
15000,Daejeon,2017-04-18,13.8,75.5
16000,Ulsan,2017-04-18,15.9,67.5
20000,Gyeonggi-do,2017-04-18,11.2,89
30000,Gangwon-do,2017-04-18,13.9,63.4
40000,Chungcheongbuk-do,2017-04-18,12.7,71.6
41000,Chungcheongnam-do,2017-04-18,10.6,90
50000,Jeollabuk-do,2017-04-18,13.9,79.6
51000,Jeollanam-do,2017-04-18,14.7,70
60000,Gyeongsangbuk-do,2017-04-18,14.8,65.5
61000,Gyeongsangnam-do,2017-04-18,15.5,68.4
70000,Jeju-do,2017-04-18,16.2,73.1
10000,Seoul,2017-04-19,12.6,43.1
11000,Busan,2017-04-19,15.1,42.1
12000,Daegu,2017-04-19,15.8,34.5
13000,Gwangju,2017-04-19,14.1,42.9
14000,Incheon,2017-04-19,12,51.1
15000,Daejeon,2017-04-19,13.4,50
16000,Ulsan,2017-04-19,15.7,35.3
20000,Gyeonggi-do,2017-04-19,12.4,53.1
30000,Gangwon-do,2017-04-19,14.3,39.4
40000,Chungcheongbuk-do,2017-04-19,11.7,50.1
41000,Chungcheongnam-do,2017-04-19,10.9,70.4
50000,Jeollabuk-do,2017-04-19,12.7,56.1
51000,Jeollanam-do,2017-04-19,16.1,34.3
60000,Gyeongsangbuk-do,2017-04-19,12.9,49.5
61000,Gyeongsangnam-do,2017-04-19,16.5,34.9
70000,Jeju-do,2017-04-19,14.9,39.9
10000,Seoul,2017-04-20,12.9,45.4
11000,Busan,2017-04-20,15.3,53.5
12000,Daegu,2017-04-20,13.9,56.5
13000,Gwangju,2017-04-20,12.6,59.6
14000,Incheon,2017-04-20,12.1,54.1
15000,Daejeon,2017-04-20,10.9,72
16000,Ulsan,2017-04-20,14.8,52.4
20000,Gyeonggi-do,2017-04-20,12.6,50.9
30000,Gangwon-do,2017-04-20,15.6,38.3
40000,Chungcheongbuk-do,2017-04-20,12,50.4
41000,Chungcheongnam-do,2017-04-20,10.6,79.4
50000,Jeollabuk-do,2017-04-20,11.7,65.9
51000,Jeollanam-do,2017-04-20,14.3,53.8
60000,Gyeongsangbuk-do,2017-04-20,14.1,43.1
61000,Gyeongsangnam-do,2017-04-20,15.3,49.3
70000,Jeju-do,2017-04-20,15,61.1
10000,Seoul,2017-04-21,13.1,56.5
11000,Busan,2017-04-21,15.5,56.6
12000,Daegu,2017-04-21,14.7,61.6
13000,Gwangju,2017-04-21,14.6,56.5
14000,Incheon,2017-04-21,11.4,75.4
15000,Daejeon,2017-04-21,12.8,65.6
16000,Ulsan,2017-04-21,14.3,64.5
20000,Gyeonggi-do,2017-04-21,11.8,69.4
30000,Gangwon-do,2017-04-21,13.1,54.4
40000,Chungcheongbuk-do,2017-04-21,12.7,54.8
41000,Chungcheongnam-do,2017-04-21,11.5,75.1
50000,Jeollabuk-do,2017-04-21,12.7,73.3
51000,Jeollanam-do,2017-04-21,15.3,64.4
60000,Gyeongsangbuk-do,2017-04-21,13.4,58.4
61000,Gyeongsangnam-do,2017-04-21,15.2,57.8
70000,Jeju-do,2017-04-21,14.3,77.4
10000,Seoul,2017-04-22,14.8,48.4
11000,Busan,2017-04-22,14,63.4
12000,Daegu,2017-04-22,13.9,65.3
13000,Gwangju,2017-04-22,14.5,57
14000,Incheon,2017-04-22,13.2,60.6
15000,Daejeon,2017-04-22,14.6,56.8
16000,Ulsan,2017-04-22,12.3,78
20000,Gyeonggi-do,2017-04-22,13.7,57.4
30000,Gangwon-do,2017-04-22,13.5,49.3
40000,Chungcheongbuk-do,2017-04-22,13.2,50.5
41000,Chungcheongnam-do,2017-04-22,12.7,68.8
50000,Jeollabuk-do,2017-04-22,13.3,67.3
51000,Jeollanam-do,2017-04-22,14.3,74.3
60000,Gyeongsangbuk-do,2017-04-22,10.8,76.4
61000,Gyeongsangnam-do,2017-04-22,13.5,69.5
70000,Jeju-do,2017-04-22,13.9,73.5
10000,Seoul,2017-04-23,14.9,40
11000,Busan,2017-04-23,14.4,66.4
12000,Daegu,2017-04-23,15.9,52.6
13000,Gwangju,2017-04-23,15.4,60.5
14000,Incheon,2017-04-23,13.4,51.3
15000,Daejeon,2017-04-23,15,49
16000,Ulsan,2017-04-23,14,74
20000,Gyeonggi-do,2017-04-23,13.5,51.4
30000,Gangwon-do,2017-04-23,19,24
40000,Chungcheongbuk-do,2017-04-23,13.9,44.8
41000,Chungcheongnam-do,2017-04-23,11.9,64.9
50000,Jeollabuk-do,2017-04-23,14.4,56.4
51000,Jeollanam-do,2017-04-23,14.9,77.3
60000,Gyeongsangbuk-do,2017-04-23,13.9,60.1
61000,Gyeongsangnam-do,2017-04-23,15,67
70000,Jeju-do,2017-04-23,14.4,67.4
10000,Seoul,2017-04-24,15.1,39.4
11000,Busan,2017-04-24,16.1,58.3
12000,Daegu,2017-04-24,17.1,48.8
13000,Gwangju,2017-04-24,16.7,51.4
14000,Incheon,2017-04-24,14.1,51.1
15000,Daejeon,2017-04-24,15.2,47.4
16000,Ulsan,2017-04-24,16.3,59.6
20000,Gyeonggi-do,2017-04-24,14,50.6
30000,Gangwon-do,2017-04-24,19.7,23.1
40000,Chungcheongbuk-do,2017-04-24,14.4,42.1
41000,Chungcheongnam-do,2017-04-24,12.7,61.1
50000,Jeollabuk-do,2017-04-24,16,48.5
51000,Jeollanam-do,2017-04-24,15.2,77.1
60000,Gyeongsangbuk-do,2017-04-24,16.8,42.6
61000,Gyeongsangnam-do,2017-04-24,15.8,60.8
70000,Jeju-do,2017-04-24,17.2,51.3
10000,Seoul,2017-04-25,16,56.8
11000,Busan,2017-04-25,17.6,81.8
12000,Daegu,2017-04-25,19.5,58.6
13000,Gwangju,2017-04-25,18.4,70.5
14000,Incheon,2017-04-25,14,72.1
15000,Daejeon,2017-04-25,17,62.1
16000,Ulsan,2017-04-25,19.2,68
20000,Gyeonggi-do,2017-04-25,15.4,65.5
30000,Gangwon-do,2017-04-25,18.5,38.5
40000,Chungcheongbuk-do,2017-04-25,16.1,51.1
41000,Chungcheongnam-do,2017-04-25,14.5,85.1
50000,Jeollabuk-do,2017-04-25,17.3,69.1
51000,Jeollanam-do,2017-04-25,18.1,87.5
60000,Gyeongsangbuk-do,2017-04-25,18.8,48.4
61000,Gyeongsangnam-do,2017-04-25,17.8,84
70000,Jeju-do,2017-04-25,18.3,71.3
10000,Seoul,2017-04-26,15.1,36
11000,Busan,2017-04-26,14.4,87.1
12000,Daegu,2017-04-26,16,58.6
13000,Gwangju,2017-04-26,15.6,60.5
14000,Incheon,2017-04-26,14,43
15000,Daejeon,2017-04-26,15.6,46.8
16000,Ulsan,2017-04-26,14.1,88.1
20000,Gyeonggi-do,2017-04-26,14.8,45.3
30000,Gangwon-do,2017-04-26,14.3,40.3
40000,Chungcheongbuk-do,2017-04-26,15.4,38
41000,Chungcheongnam-do,2017-04-26,13.7,52.4
50000,Jeollabuk-do,2017-04-26,15,58.9
51000,Jeollanam-do,2017-04-26,15.4,80.1
60000,Gyeongsangbuk-do,2017-04-26,13.5,64
61000,Gyeongsangnam-do,2017-04-26,14.3,84.9
70000,Jeju-do,2017-04-26,15.6,78.3
10000,Seoul,2017-04-27,13.6,41.8
11000,Busan,2017-04-27,14.5,42
12000,Daegu,2017-04-27,15.4,29.3
13000,Gwangju,2017-04-27,14,40.8
14000,Incheon,2017-04-27,12.8,56.4
15000,Daejeon,2017-04-27,13.8,42.5
16000,Ulsan,2017-04-27,13.2,52.6
20000,Gyeonggi-do,2017-04-27,13.6,44.6
30000,Gangwon-do,2017-04-27,14,30.3
40000,Chungcheongbuk-do,2017-04-27,11.7,41.5
41000,Chungcheongnam-do,2017-04-27,11.8,66.9
50000,Jeollabuk-do,2017-04-27,12.7,47.4
51000,Jeollanam-do,2017-04-27,14.7,35
60000,Gyeongsangbuk-do,2017-04-27,12.6,51.3
61000,Gyeongsangnam-do,2017-04-27,15.1,33.3
70000,Jeju-do,2017-04-27,14.5,47.5
10000,Seoul,2017-04-28,14.4,57.3
11000,Busan,2017-04-28,15.6,46.1
12000,Daegu,2017-04-28,17.7,29.6
13000,Gwangju,2017-04-28,15.8,52.3
14000,Incheon,2017-04-28,12.7,72.5
15000,Daejeon,2017-04-28,15.5,54.6
16000,Ulsan,2017-04-28,17.6,33.1
20000,Gyeonggi-do,2017-04-28,14.3,59.6
30000,Gangwon-do,2017-04-28,17.7,29.9
40000,Chungcheongbuk-do,2017-04-28,15.3,40.8
41000,Chungcheongnam-do,2017-04-28,12.4,85
50000,Jeollabuk-do,2017-04-28,15.4,50.9
51000,Jeollanam-do,2017-04-28,15.9,51
60000,Gyeongsangbuk-do,2017-04-28,18.2,23.6
61000,Gyeongsangnam-do,2017-04-28,15.7,48.5
70000,Jeju-do,2017-04-28,18.4,43.1
10000,Seoul,2017-04-29,17.1,44.3
11000,Busan,2017-04-29,17.9,47.8
12000,Daegu,2017-04-29,19.7,31.8
13000,Gwangju,2017-04-29,18.6,47.4
14000,Incheon,2017-04-29,15.1,56.9
15000,Daejeon,2017-04-29,18,47.9
16000,Ulsan,2017-04-29,18.8,35.9
20000,Gyeonggi-do,2017-04-29,16.6,52.6
30000,Gangwon-do,2017-04-29,19.9,31
40000,Chungcheongbuk-do,2017-04-29,16.5,43.3
41000,Chungcheongnam-do,2017-04-29,15.2,71
50000,Jeollabuk-do,2017-04-29,18,46.8
51000,Jeollanam-do,2017-04-29,17.2,55.1
60000,Gyeongsangbuk-do,2017-04-29,18.9,34.4
61000,Gyeongsangnam-do,2017-04-29,18.6,42.8
70000,Jeju-do,2017-04-29,19.6,52.4
10000,Seoul,2017-04-30,19.3,57.9
11000,Busan,2017-04-30,19,55.6
12000,Daegu,2017-04-30,23.5,35.9
13000,Gwangju,2017-04-30,20.1,54.9
14000,Incheon,2017-04-30,16.8,72.5
15000,Daejeon,2017-04-30,20.6,54.8
16000,Ulsan,2017-04-30,23.1,38.6
20000,Gyeonggi-do,2017-04-30,18.2,64.4
30000,Gangwon-do,2017-04-30,23.3,35
40000,Chungcheongbuk-do,2017-04-30,20.2,46.6
41000,Chungcheongnam-do,2017-04-30,16.3,84.3
50000,Jeollabuk-do,2017-04-30,19.9,55.9
51000,Jeollanam-do,2017-04-30,18.3,63.3
60000,Gyeongsangbuk-do,2017-04-30,24.7,27.4
61000,Gyeongsangnam-do,2017-04-30,19.7,54.3
70000,Jeju-do,2017-04-30,24.5,27.3
10000,Seoul,2017-05-01,20.1,50.8
11000,Busan,2017-05-01,18.1,47.5
12000,Daegu,2017-05-01,18.5,42.6
13000,Gwangju,2017-05-01,19.7,61.9
14000,Incheon,2017-05-01,16.8,74.1
15000,Daejeon,2017-05-01,20.4,55.4
16000,Ulsan,2017-05-01,16.8,46.9
20000,Gyeonggi-do,2017-05-01,18.3,64.8
30000,Gangwon-do,2017-05-01,16,48.3
40000,Chungcheongbuk-do,2017-05-01,19.6,43.6
41000,Chungcheongnam-do,2017-05-01,17.7,75.5
50000,Jeollabuk-do,2017-05-01,19.1,64.4
51000,Jeollanam-do,2017-05-01,17.1,60.6
60000,Gyeongsangbuk-do,2017-05-01,15.2,50.6
